ID,IDKey,Site,Date,Crew,EventType,Method,Equipment,StartTime,EndTime,TotalEffort,TransectID,TransectBottomLat,TransectBottomLong,TransectTopLat,TransectTopLong,ObsID,Species,Count,Length,FishStatus,CaptureType,ClipType,LavageID,StomachContents,StomachContentsWeight,FishContentWeight,PITnumber,Comments,Crew Count,Floy Tag,Date/Time,Image_ID,StartTemp,EndTemp,Conductivity,TotalDayEffort
1592,47,Deadwater Slough,5/18/2021,Mike Ackerman,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.625,180,0,45.382689,-114.066274,45.38974,-114.046771,47,Northern Pikeminnow,1,361,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 13:35,c7b23064-2a8b-4003-8c8c-2adf4a5f5fe2.jpg,13.5,15.8,101.9,55.25
1593,48,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,48,Northern Pikeminnow,1,355,Live,New Clip,Upper Caudal Punch,,Algae;AquaticVeg,,,,,,,5/18/2021 13:55,28c95ec6-3cb5-4372-86b7-4b5a714fdb65.jpg,13.5,15.8,101.9,55.25
1594,49,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,49,Chiselmouth,1,324,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 13:58,313fe431-904f-4253-b142-e410827a7efb.jpg,13.5,15.8,101.9,55.25
1595,50,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,50,Northern Pikeminnow,1,348,Live,New Clip,Upper Caudal Punch,,Invertebrates;Algae;AquaticVeg;IntestinalWorms,,,,,,,5/18/2021 13:59,b74f407a-6fb7-4813-805f-b10cfb93dfe7.jpg,13.5,15.8,101.9,55.25
1596,51,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,51,Northern Pikeminnow,1,405,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 14:01,353c86f6-a397-43e3-a016-8b612189088b.jpg,13.5,15.8,101.9,55.25
1597,52,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,52,Northern Pikeminnow,1,380,Live,New Clip,Upper Caudal Punch,,Invertebrates;Detritus;AquaticVeg,,,,,,,5/18/2021 14:02,ad667f7a-2b27-42e3-a5f4-ee89f64877b7.jpg,13.5,15.8,101.9,55.25
1598,53,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,53,Northern Pikeminnow,1,309,Live,New Clip,Upper Caudal Punch,,Invertebrates;Algae,,,,,,,5/18/2021 14:05,343d4dcf-037a-4623-980e-357944c56c24.jpg,13.5,15.8,101.9,55.25
1599,54,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,54,Chiselmouth,1,308,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 14:06,,13.5,15.8,101.9,55.25
1600,55,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,55,Chiselmouth,1,275,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 14:07,,13.5,15.8,101.9,55.25
1601,56,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,56,Northern Pikeminnow,1,319,Live,New Clip,Upper Caudal Punch,,Invertebrates,,,,,,,5/18/2021 14:07,cac338e4-45e9-487e-a941-41d7874dce76.jpg,13.5,15.8,101.9,55.25
1602,57,Deadwater Slough,5/18/2021,Nick Porter; Tulley Mackey,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.666666667,480,0,45.382689,-114.066274,45.38974,-114.046771,57,Northern Pikeminnow,1,363,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 14:34,bdb49a6f-65bc-4a78-8409-9072bfc72b7f.jpg,13.5,15.8,101.9,55.25
1603,58,Deadwater Slough,5/18/2021,Nick Porter; Tulley Mackey,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.666666667,480,0,45.382689,-114.066274,45.38974,-114.046771,58,Northern Pikeminnow,1,364,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 14:35,,13.5,15.8,101.9,55.25
1604,59,Deadwater Slough,5/18/2021,Nick Porter; Tulley Mackey,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.666666667,480,0,45.382689,-114.066274,45.38974,-114.046771,59,Northern Pikeminnow,1,361,Live,New Clip,Upper Caudal Punch,,Invertebrates;IntestinalWorms,,,,,,,5/18/2021 14:35,131d5931-34f7-4852-be49-5997f04c56a5.jpg,13.5,15.8,101.9,55.25
1605,60,Deadwater Slough,5/18/2021,Nick Porter; Tulley Mackey,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.666666667,480,0,45.382689,-114.066274,45.38974,-114.046771,60,Northern Pikeminnow,1,370,Live,New Clip,Upper Caudal Punch,,Detritus,,,,,,,5/18/2021 14:37,a1fd986f-3944-45f3-9d68-cf7813738d87.jpg,13.5,15.8,101.9,55.25
1606,61,Deadwater Slough,5/18/2021,Nick Porter; Tulley Mackey,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.666666667,480,0,45.382689,-114.066274,45.38974,-114.046771,61,Northern Pikeminnow,1,322,Live,New Clip,Upper Caudal Punch,NP518-001,Invertebrates;FishParts,,,,Whitefish?,,,5/18/2021 14:38,05d8c512-9eae-403a-a455-22e34f237b4c.jpg,13.5,15.8,101.9,55.25
1607,62,Deadwater Slough,5/18/2021,Nick Porter; Tulley Mackey,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.666666667,480,0,45.382689,-114.066274,45.38974,-114.046771,62,Northern Pikeminnow,1,469,Live,New Clip,Upper Caudal Punch,,IntestinalWorms,,,,old RE CP,,,5/18/2021 14:57,3d1d4cb0-26b5-4fc0-a0b0-4cac2fcf0996.jpg,13.5,15.8,101.9,55.25
1608,63,Deadwater Slough,5/18/2021,Nick Porter; Tulley Mackey,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.666666667,480,0,45.382689,-114.066274,45.38974,-114.046771,63,Northern Pikeminnow,1,368,Live,New Clip,Upper Caudal Punch,,Detritus,,,,,,,5/18/2021 15:00,bd68df3d-6ed7-4b81-b269-d04a803bfe11.jpg,13.5,15.8,101.9,55.25
1609,64,Deadwater Slough,5/18/2021,Nick Porter; Tulley Mackey,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.666666667,480,0,45.382689,-114.066274,45.38974,-114.046771,64,Northern Pikeminnow,1,368,Live,New Clip,Upper Caudal Punch,TM518-001,Invertebrates;Detritus;FishParts;IntestinalWorms,,,,Shiner,,,5/18/2021 15:01,1ea0c23b-4ca9-417c-8034-71732fb3180f.jpg,13.5,15.8,101.9,55.25
1610,65,Deadwater Slough,5/18/2021,Nick Porter; Tulley Mackey,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.666666667,480,0,45.382689,-114.066274,45.38974,-114.046771,65,Northern Pikeminnow,1,328,Live,New Clip,Upper Caudal Punch,,Invertebrates,,,,,,,5/18/2021 15:07,e1c218f1-acb3-422a-8df7-5de9f2e1fe49.jpg,13.5,15.8,101.9,55.25
1611,66,Deadwater Slough,5/18/2021,Nick Porter; Tulley Mackey,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.666666667,480,0,45.382689,-114.066274,45.38974,-114.046771,66,Northern Pikeminnow,1,338,Live,New Clip,Upper Caudal Punch,,Invertebrates,,,,,,,5/18/2021 15:09,3e4e53f0-8105-41cb-93fa-bb9f0eb804c3.jpg,13.5,15.8,101.9,55.25
1612,67,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,67,Largescale Sucker,1,439,Live,New Clip,Upper Caudal Punch,,Detritus,,,,,,,5/18/2021 15:11,30c361c8-9b9e-4f72-b4ee-cdb22b951878.jpg,13.5,15.8,101.9,55.25
1613,68,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,68,Northern Pikeminnow,1,418,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 15:12,dd86a2ee-c63f-43f0-9095-d6ccbc97a50f.jpg,13.5,15.8,101.9,55.25
1614,69,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,69,Northern Pikeminnow,1,419,Live,New Clip,Upper Caudal Punch,,Invertebrates,,,,,,,5/18/2021 15:14,fac6d07e-e44d-49e9-b1cd-e02163187bae.jpg,13.5,15.8,101.9,55.25
1615,70,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,70,Chiselmouth,1,310,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 15:15,,13.5,15.8,101.9,55.25
1616,71,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,71,Northern Pikeminnow,1,384,Live,New Clip,Upper Caudal Punch,JB518-001,FishParts,,,,Scuplin,,,5/18/2021 15:16,650931ca-2446-440f-ae28-b2b0358d467a.jpg,13.5,15.8,101.9,55.25
1617,72,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,72,Chiselmouth,1,308,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 15:21,,13.5,15.8,101.9,55.25
1618,73,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,73,Chiselmouth,1,290,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 15:21,,13.5,15.8,101.9,55.25
1619,74,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,74,Northern Pikeminnow,1,336,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 15:22,57706dbd-4f46-4edc-bee3-d1e0a3ed608a.jpg,13.5,15.8,101.9,55.25
1620,75,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,75,Northern Pikeminnow,1,297,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 15:23,86abbb2a-fe84-4dd7-ba60-31385b609afd.jpg,13.5,15.8,101.9,55.25
1621,76,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,76,Northern Pikeminnow,1,314,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 15:24,,13.5,15.8,101.9,55.25
1622,77,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,77,Chiselmouth,1,306,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 15:25,,13.5,15.8,101.9,55.25
1623,78,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,78,Chiselmouth,1,288,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 15:25,,13.5,15.8,101.9,55.25
1624,79,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,79,Chiselmouth,1,293,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 15:26,,13.5,15.8,101.9,55.25
1625,80,Deadwater Slough,5/18/2021,Sarah Hoffman;Richie Carmichael,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,80,Chiselmouth,1,270,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 15:47,,13.5,15.8,101.9,55.25
1626,81,Deadwater Slough,5/18/2021,Sarah Hoffman;Richie Carmichael,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,81,Northern Pikeminnow,1,325,Live,New Clip,Upper Caudal Punch,,IntestinalWorms,,,,,,,5/18/2021 15:50,d437cb1d-7df1-4617-8b58-bcdfd14e7254.jpg,13.5,15.8,101.9,55.25
1627,82,Deadwater Slough,5/18/2021,Sarah Hoffman;Richie Carmichael,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,82,Northern Pikeminnow,1,388,Live,New Clip,Upper Caudal Punch,,Detritus;IntestinalWorms,,,,,,,5/18/2021 15:51,d4974920-a1a8-4b4b-9f4f-54d0e681ecbf.jpg,13.5,15.8,101.9,55.25
1628,83,Deadwater Slough,5/18/2021,Sarah Hoffman;Richie Carmichael,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,83,Northern Pikeminnow,1,498,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 15:52,dab85fcb-8f9d-44f7-b9be-6617f3593737.jpg,13.5,15.8,101.9,55.25
1629,84,Deadwater Slough,5/18/2021,Sarah Hoffman;Richie Carmichael,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,84,Northern Pikeminnow,1,397,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 15:54,c54977af-a65a-4c99-b91d-dc830983a8b7.jpg,13.5,15.8,101.9,55.25
1630,85,Deadwater Slough,5/18/2021,Sarah Hoffman;Richie Carmichael,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,85,Northern Pikeminnow,1,396,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 15:55,,13.5,15.8,101.9,55.25
1631,86,Deadwater Slough,5/18/2021,Sarah Hoffman;Richie Carmichael,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,86,Chiselmouth,1,298,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 15:55,,13.5,15.8,101.9,55.25
1632,87,Deadwater Slough,5/18/2021,Sarah Hoffman;Richie Carmichael,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,87,Chiselmouth,1,291,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 15:56,,13.5,15.8,101.9,55.25
1633,88,Deadwater Slough,5/18/2021,Sarah Hoffman;Richie Carmichael,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,88,Chiselmouth,1,315,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 15:56,,13.5,15.8,101.9,55.25
1634,89,Deadwater Slough,5/18/2021,Sarah Hoffman;Richie Carmichael,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,89,Northern Pikeminnow,1,295,Live,New Clip,Upper Caudal Punch,,Invertebrates,,,,,,,5/18/2021 15:57,299da715-d56b-457d-a4dc-638f66789721.jpg,13.5,15.8,101.9,55.25
1635,90,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,90,Northern Pikeminnow,1,410,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 15:58,7c939bf2-7897-4200-b704-272702f02c49.jpg,13.5,15.8,101.9,55.25
1636,91,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,91,Northern Pikeminnow,1,410,Live,New Clip,Upper Caudal Punch,,Invertebrates;IntestinalWorms,,,,,,,5/18/2021 16:00,4b7b78c2-f42a-4def-bce8-8fa21d324429.jpg,13.5,15.8,101.9,55.25
1637,92,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,92,Northern Pikeminnow,1,335,Live,New Clip,Upper Caudal Punch,,IntestinalWorms,,,,,,,5/18/2021 16:01,f9005228-2c1a-415a-ad0b-13e7b7ca93f4.jpg,13.5,15.8,101.9,55.25
1638,93,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,93,Northern Pikeminnow,1,,Live,Dropped,,,,,,,,,,5/18/2021 16:02,,13.5,15.8,101.9,55.25
1639,94,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,94,Northern Pikeminnow,1,,Live,Dropped,,,,,,,,,,5/18/2021 16:03,,13.5,15.8,101.9,55.25
1640,95,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,95,Northern Pikeminnow,1,407,Live,New Clip,Upper Caudal Punch,,AquaticVeg,,,,,,,5/18/2021 16:03,a6d322e3-6dab-4a25-9943-4814be930f23.jpg,13.5,15.8,101.9,55.25
1641,96,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,96,Northern Pikeminnow,1,319,Live,New Clip,Upper Caudal Punch,,IntestinalWorms,,,,,,,5/18/2021 16:05,3745b210-6e53-49c9-b1cc-fc58804ae48f.jpg,13.5,15.8,101.9,55.25
1642,97,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,97,Northern Pikeminnow,1,389,Live,New Clip,Upper Caudal Punch,,Detritus;IntestinalWorms,,,,,,,5/18/2021 16:06,3e3847d1-ef76-44df-9a02-7836554fb112.jpg,13.5,15.8,101.9,55.25
1643,98,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,98,Northern Pikeminnow,1,340,Live,New Clip,Upper Caudal Punch,,IntestinalWorms,,,,,,,5/18/2021 16:07,67279cdf-8ce7-47a6-a752-b51caaea81c5.jpg,13.5,15.8,101.9,55.25
1644,99,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,99,Chiselmouth,1,294,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 16:08,19ae7192-4218-4600-9a69-ef837d7ea580.jpg,13.5,15.8,101.9,55.25
1645,100,Deadwater Slough,5/18/2021,Jared Barker,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.395833333,0.645833333,300,0,45.382689,-114.066274,45.38974,-114.046771,100,Chiselmouth,1,277,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 16:09,,13.5,15.8,101.9,55.25
1646,101,Deadwater Slough,5/18/2021,Mike Ackerman;Richie Carmichael,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.625,0.666666667,120,0,45.382689,-114.066274,45.38974,-114.046771,101,Chiselmouth,1,290,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 16:10,,13.5,15.8,101.9,55.25
1647,102,Deadwater Slough,5/18/2021,Mike Ackerman;Richie Carmichael,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.625,0.666666667,120,0,45.382689,-114.066274,45.38974,-114.046771,102,Northern Pikeminnow,1,395,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 16:11,15397e33-8e04-4a1d-8bec-7d2ed6000afe.jpg,13.5,15.8,101.9,55.25
1648,103,Deadwater Slough,5/18/2021,Brian Hamilton; Justin Saydell,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.375,0.666666667,840,0,45.382689,-114.066274,45.38974,-114.046771,103,Northern Pikeminnow,1,212,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 16:12,b4b0b45e-bcf2-4f8e-8bc3-6ba8243097df.jpg,13.5,15.8,101.9,55.25
1649,104,Deadwater Slough,5/18/2021,Brian Hamilton; Justin Saydell,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.375,0.666666667,840,0,45.382689,-114.066274,45.38974,-114.046771,104,Northern Pikeminnow,1,315,Live,New Clip,Upper Caudal Punch,,Detritus,,,,,,,5/18/2021 16:14,8b422196-efcd-4117-a45b-a32a95f0f598.jpg,13.5,15.8,101.9,55.25
1650,105,Deadwater Slough,5/18/2021,Brian Hamilton; Justin Saydell,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.375,0.666666667,840,0,45.382689,-114.066274,45.38974,-114.046771,105,Northern Pikeminnow,1,402,Live,New Clip,Upper Caudal Punch,,Invertebrates,,,,,,,5/18/2021 16:14,f6802761-b7fe-41b7-b878-c61eab8a4bbf.jpg,13.5,15.8,101.9,55.25
1651,106,Deadwater Slough,5/18/2021,Brian Hamilton; Justin Saydell,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.375,0.666666667,840,0,45.382689,-114.066274,45.38974,-114.046771,106,Northern Pikeminnow,1,342,Live,New Clip,Upper Caudal Punch,,Invertebrates;AquaticVeg,,,,,,,5/18/2021 16:16,c4d15c97-c96a-425e-92b7-3e1a34a145f4.jpg,13.5,15.8,101.9,55.25
1652,107,Deadwater Slough,5/18/2021,Brian Hamilton; Justin Saydell,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.375,0.666666667,840,0,45.382689,-114.066274,45.38974,-114.046771,107,Northern Pikeminnow,1,372,Live,New Clip,Upper Caudal Punch,,Detritus,,,,,,,5/18/2021 16:17,9b7d5494-a18d-4c71-b792-4bb1a6e47793.jpg,13.5,15.8,101.9,55.25
1653,108,Deadwater Slough,5/18/2021,Nick Porter; Tulley Mackey,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.666666667,480,0,45.382689,-114.066274,45.38974,-114.046771,108,Northern Pikeminnow,1,443,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 16:18,47ad9269-a5f3-4c9d-8560-c4ad79235b1f.jpg,13.5,15.8,101.9,55.25
1654,109,Deadwater Slough,5/18/2021,Nick Porter; Tulley Mackey,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.666666667,480,0,45.382689,-114.066274,45.38974,-114.046771,109,Northern Pikeminnow,1,393,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 16:20,9fd81070-3415-4fde-afbe-d964835d1ab7.jpg,13.5,15.8,101.9,55.25
1655,110,Deadwater Slough,5/18/2021,Nick Porter; Tulley Mackey,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.666666667,480,0,45.382689,-114.066274,45.38974,-114.046771,110,Northern Pikeminnow,1,438,Live,New Clip,Upper Caudal Punch,,,,,,,,,5/18/2021 16:22,c6cf1d89-5d2a-4302-a98d-4973f7300ad8.jpg,13.5,15.8,101.9,55.25
1656,1,Deadwater Slough,5/19/2021,Mike Ackerman;Sarah Hoffman,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.416666667,180,0,45.382689,-114.066274,45.38974,-114.046771,1,Northern Pikeminnow,1,359,Live,New Clip,Lower Caudal Punch,,Invertebrates;AquaticVeg,,,,,,,5/19/2021 10:00,529e9fbe-9d10-43b2-ac37-abf3579c0ed6.jpg,11.2,12.8,101.2,41.5
1657,2,Deadwater Slough,5/19/2021,Mike Ackerman;Sarah Hoffman,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.416666667,180,0,45.382689,-114.066274,45.38974,-114.046771,2,Northern Pikeminnow,1,350,Live,New Clip,Lower Caudal Punch,,Invertebrates;IntestinalWorms,,,,,,,5/19/2021 10:04,d90160f8-dd57-47a5-86b5-f30c8adcc292.jpg,11.2,12.8,101.2,41.5
1658,3,Deadwater Slough,5/19/2021,Mike Ackerman;Sarah Hoffman,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.416666667,180,0,45.382689,-114.066274,45.38974,-114.046771,3,Chiselmouth,1,252,Live,New Clip,Lower Caudal Punch,,,,,,,,,5/19/2021 10:06,d723f73f-c6d7-4d08-81a0-b20ab4872fb1.jpg,11.2,12.8,101.2,41.5
1659,4,Deadwater Slough,5/19/2021,Mike Ackerman;Sarah Hoffman,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.416666667,180,0,45.382689,-114.066274,45.38974,-114.046771,4,Northern Pikeminnow,1,311,Live,New Clip,Lower Caudal Punch,,,,,,,,,5/19/2021 10:09,,11.2,12.8,101.2,41.5
1660,5,Deadwater Slough,5/19/2021,Mike Ackerman;Sarah Hoffman,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.416666667,180,0,45.382689,-114.066274,45.38974,-114.046771,5,Largescale Sucker,1,309,Live,New Clip,Lower Caudal Punch,,,,,,,,,5/19/2021 10:09,85e41612-82ac-4d89-ac1d-84fff6d4a7ae.jpg,11.2,12.8,101.2,41.5
