ID,Site,Date,Crew,Crew Count,EventType,Method,Equipment,StartTime,EndTime,TotalEffort,TransectBottomLat,TransectBottomLong,TransectTopLat,TransectTopLong,ObsID,Species,Count,Length,FishStatus,CaptureType,ClipType,LavageID,StomachContents,StomachContentsWeight,FishContentWeight,Water_Temperature,TagNumber,Comments
640,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:10,10:00,220,45.382689,-114.066274,45.38974,-114.046771,21,Northern Pikeminnow,1,544,Live,Mark,Right Pelvic Punch,DNL,,,,3.9,10-68413,Did not Lavage
641,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:10,10:00,220,45.382689,-114.066274,45.38974,-114.046771,22,Northern Pikeminnow,1,525,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,10-68414,
642,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:10,10:00,220,45.382689,-114.066274,45.38974,-114.046771,23,Northern Pikeminnow,1,429,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,10-68415,
643,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,24,Northern Pikeminnow,1,454,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,10-68416,
644,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,25,Northern Pikeminnow,1,373,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,10-68417,
645,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,26,Northern Pikeminnow,1,533,Live,Recapture,Lower Caudal Clip,Empty,,,,3.9,10-68418,New mark RPP
646,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,27,Northern Pikeminnow,1,516,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,10-68419,
647,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,28,Northern Pikeminnow,1,481,Live,Mark,Right Pelvic Punch,CW29-001,,,,3.9,10-68420,
648,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,29,Northern Pikeminnow,1,461,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,10-68421,
649,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,30,Northern Pikeminnow,1,488,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,10-68422,
650,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,31,Northern Pikeminnow,1,501,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,10-68423,
651,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,32,Northern Pikeminnow,1,490,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,10-68424,intestinal worms
652,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,33,Northern Pikeminnow,1,467,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,10-68425,
653,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,34,Northern Pikeminnow,1,477,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,10-68103,
654,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,35,Northern Pikeminnow,1,447,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,10-68104,
655,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,36,Northern Pikeminnow,1,446,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,10-68105,
656,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,37,Northern Pikeminnow,1,377,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,10-68106,
657,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,38,Northern Pikeminnow,1,457,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,10-68107,
658,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,39,Northern Pikeminnow,1,371,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,10-68108,
659,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,40,Northern Pikeminnow,1,399,Live,Mark,Right Pelvic Punch,,MacroInvert-other,,,3.9,10-68109,1 bug part
660,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,41,Northern Pikeminnow,1,435,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,10-68110,
661,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,42,Northern Pikeminnow,1,454,Live,Mark,Right Pelvic Punch,,Aquatic Veg,,,3.9,10-68111,Aquatic Vegitation
662,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,43,Cutthroat Trout,1,334,Live,,,NP29-002,,,,3.9,3DD.003D7A7FD9,3.9C
663,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,44,Northern Pikeminnow,1,397,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,13-97493,
664,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,45,Chiselmouth,1,316,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
665,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,46,Northern Pikeminnow,1,428,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,13-97494,
666,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,47,Northern Pikeminnow,1,328,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,13-97495,
667,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,48,Northern Pikeminnow,1,436,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,13-97496,
668,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,49,Northern Pikeminnow,1,262,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
669,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,50,Northern Pikeminnow,1,322,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,13-97497,
670,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:15,14:50,430,45.382689,-114.066274,45.38974,-114.046771,51,Northern Pikeminnow,1,379,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,13-97498,
671,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,15:15,16:45,180,45.382689,-114.066274,45.38974,-114.046771,52,Northern Pikeminnow,1,411,Live,Mark,Right Pelvic Punch,CW29-002,,,,3.9,13-97499,
672,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,15:15,16:45,180,45.382689,-114.066274,45.38974,-114.046771,53,Northern Pikeminnow,1,366,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,13-97500,
673,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,15:15,16:45,180,45.382689,-114.066274,45.38974,-114.046771,54,Northern Pikeminnow,1,358,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
674,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,15:15,16:45,180,45.382689,-114.066274,45.38974,-114.046771,55,Northern Pikeminnow,1,305,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
675,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,15:15,16:45,180,45.382689,-114.066274,45.38974,-114.046771,56,Northern Pikeminnow,1,275,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
676,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,15:15,16:45,180,45.382689,-114.066274,45.38974,-114.046771,57,Northern Pikeminnow,1,347,Live,Mark,Right Pelvic Punch,,MacroInvert-other,,,3.9,,One caddis nest
677,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,15:15,16:45,180,45.382689,-114.066274,45.38974,-114.046771,58,Chiselmouth,1,298,Live,Mark,Right Pelvic Punch,,Aquatic Veg,,,3.9,,Aquatic Vegitation
678,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,15:15,16:45,180,45.382689,-114.066274,45.38974,-114.046771,59,Northern Pikeminnow,1,326,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
679,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,15:15,16:45,180,45.382689,-114.066274,45.38974,-114.046771,60,Northern Pikeminnow,1,294,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
680,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,15:15,16:45,180,45.382689,-114.066274,45.38974,-114.046771,61,Northern Pikeminnow,1,216,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
681,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,15:15,16:45,180,45.382689,-114.066274,45.38974,-114.046771,62,Northern Pikeminnow,1,346,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
682,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,15:15,16:45,180,45.382689,-114.066274,45.38974,-114.046771,63,Northern Pikeminnow,1,328,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
683,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,15:15,16:45,180,45.382689,-114.066274,45.38974,-114.046771,64,Northern Pikeminnow,1,396,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
684,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,15:15,16:45,180,45.382689,-114.066274,45.38974,-114.046771,65,Northern Pikeminnow,1,292,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
685,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,15:15,16:45,180,45.382689,-114.066274,45.38974,-114.046771,66,Northern Pikeminnow,1,294,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
686,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,15:15,16:45,180,45.382689,-114.066274,45.38974,-114.046771,67,Northern Pikeminnow,1,230,Live,Mark,Right Pelvic Punch,NP29-003,,,,3.9,,
687,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,15:15,16:45,180,45.382689,-114.066274,45.38974,-114.046771,68,Northern Pikeminnow,1,319,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
688,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,15:15,16:45,180,45.382689,-114.066274,45.38974,-114.046771,69,Northern Pikeminnow,1,285,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
689,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,15:15,16:45,180,45.382689,-114.066274,45.38974,-114.046771,70,Northern Pikeminnow,1,259,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
690,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,15:15,16:45,180,45.382689,-114.066274,45.38974,-114.046771,71,Northern Pikeminnow,1,293,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
691,Deadwater Slough,10/29/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,15:15,16:45,180,45.382689,-114.066274,45.38974,-114.046771,72,Chiselmouth,1,232,Live,Mark,Right Pelvic Punch,DNL,,,,3.9,,
692,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,1,Northern Pikeminnow,1,356,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,11-27819,
693,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,2,Northern Pikeminnow,1,297,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,11-27820,
694,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,3,Northern Pikeminnow,1,340,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,11-27821,
695,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,4,Northern Pikeminnow,1,428,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,11-27822,
696,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,5,Northern Pikeminnow,1,255,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,11-27823,
697,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,6,Northern Pikeminnow,1,375,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,11-27824,
698,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,7,Northern Pikeminnow,1,365,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,11-27825,
699,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,8,Northern Pikeminnow,1,380,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
700,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,9,Northern Pikeminnow,1,397,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
701,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,10,Northern Pikeminnow,1,353,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,2019 Left Pec Clip
702,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,11,Northern Pikeminnow,1,372,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
703,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,12,Northern Pikeminnow,1,440,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
704,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,13,Northern Pikeminnow,1,460,Live,Mark,Right Pelvic Punch,BH29-001,,,,3.9,,
705,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,14,Northern Pikeminnow,1,450,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
706,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,15,Northern Pikeminnow,1,355,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
707,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,16,Largescale Sucker,1,480,Live,Mark,Right Pelvic Punch,BD29-001,,,,3.9,,
708,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,17,Northern Pikeminnow,1,425,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
709,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,18,Northern Pikeminnow,1,510,Live,Mark,Right Pelvic Punch,BD29-002,,,,3.9,,
710,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,19,Northern Pikeminnow,1,410,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
711,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,20,Northern Pikeminnow,1,436,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
712,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,21,Northern Pikeminnow,1,444,Live,Mark,Right Pelvic Punch,BD29-003,,,,3.9,,
713,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,22,Northern Pikeminnow,1,558,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
714,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,23,Northern Pikeminnow,1,427,Live,Mark,Right Pelvic Punch,BH29-002,,,,3.9,13-97479,
715,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,24,Northern Pikeminnow,1,504,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,13-97480,
716,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,25,Northern Pikeminnow,1,383,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,13-97481,Enitre jig found in mouth
717,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,26,Northern Pikeminnow,1,509,Live,Mark,Right Pelvic Punch,BH29-003,,,,3.9,13-97482,
718,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,27,Northern Pikeminnow,1,481,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,13-97483,
719,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,28,Northern Pikeminnow,1,404,Live,Mark,Right Pelvic Punch,BD29-004,,,,3.9,13-97484,Unsure if this sample belongs to this fish was recoverd during angling it was hanging out the anal cavatity and set aside so it wasn't lost
720,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,29,Northern Pikeminnow,1,436,Live,Mark,Right Pelvic Punch,BD29-005,,,,3.9,13-97485,
721,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,30,Northern Pikeminnow,1,471,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,13-97486,
722,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,31,Northern Pikeminnow,1,460,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,13-97487,
723,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,32,Northern Pikeminnow,1,467,Live,Recapture,Left Pelvic Punch,Empty,,,,3.9,13-97488,New Mark RPP
724,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,33,Northern Pikeminnow,1,337,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,13-97489,
725,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,34,Northern Pikeminnow,1,476,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,13-97490,
726,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,35,Northern Pikeminnow,1,481,Live,Mark,Right Pelvic Punch,BH29-004,,,,3.9,13-97491,
727,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,36,Northern Pikeminnow,1,413,Live,Mark,Right Pelvic Punch,,Aquatic Veg,,,3.9,13-97492,Aquatic Vegitation
728,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,37,Northern Pikeminnow,1,400,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
729,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,38,Northern Pikeminnow,1,447,Live,Recapture,Upper Caudal Clip,Empty,,,,3.9,,New mark RPP
730,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,39,Chiselmouth,1,295,Live,Mark,Right Pelvic Punch,DNL,,,,3.9,,
731,Deadwater Slough,10/29/2020,Brian Hamilton; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,18:00,1050,45.382689,-114.066274,45.38974,-114.046771,40,Northern Pikeminnow,1,497,Live,Mark,Right Pelvic Punch,Empty,,,,3.9,,
